win	num	den	n	fst	chrom	region
10100000	82.60519756614762	6955.76315988412	5035	0.01187579215499393	23	flank
10200000	181.80454684437623	10371.452625049342	6731	0.01752932336645671	23	flank
10300000	169.4017652274229	10728.414331733338	6853	0.015790009594088213	23	flank
10400000	111.66941378240956	6635.299995386742	4753	0.016829595325011503	23	flank
10500000	111.75043237598756	7335.56614566721	6107	0.015234056943511242	23	flank
56500000	85.23739939403542	4970.426971434861	2913	0.0171489089134387	38	flank
56600000	108.85717411920703	6236.458097114525	4406	0.01745496761528357	38	flank
56700000	82.8166829394956	5432.8845520258965	4623	0.01524359337041566	38	flank
56800000	108.72875159569814	7109.335758502052	4862	0.015293798927089562	38	flank
56900000	74.31056714302629	5653.094336183498	5116	0.01314511358273116	38	flank
57000000	31.29572043005701	2363.9532030870405	5497	0.013238722487902272	38	flank
57100000	26.443403277493296	2282.728537810744	5588	0.011584120862156436	38	flank
57200000	29.17039887073714	2145.2870371443214	4730	0.013597433987000192	38	flank
57300000	30.099365904816384	2486.2650787047983	6257	0.012106257760936911	38	flank
57400000	24.34173321513172	1810.8966004019064	3958	0.01344181286205373	38	flank
57500000	38.358403839330265	2998.071658241816	7604	0.012794358578415401	38	flank
57600000	58.42191617494013	3529.59928472611	5199	0.016551996830845222	38	flank
57700000	79.6679319455554	6154.276758128018	5805	0.012945133128817635	38	flank
57800000	25.33900796205367	2089.1068526645145	5589	0.012129110547761347	38	flank
57900000	43.36317457419552	4087.675777975127	8810	0.01060827152873556	38	flank
58000000	44.25043717813433	3357.884000693295	8184	0.013178072014696765	38	flank
58100000	30.707994256730327	2634.753036781042	6646	0.01165498011694	38	flank
58200000	35.26860274683249	2320.280347392261	5438	0.015200147166039875	38	flank
58300000	29.77571096409544	2186.2856543528874	4204	0.013619314065759018	38	flank
58400000	29.896825567217896	2227.259324909883	5479	0.01342314531264901	38	flank
58500000	23.884482734977492	1994.3477480350132	4911	0.011976087298972983	38	flank
58600000	88.09295460510266	5641.306358854113	4498	0.015615701222614773	38	flank
58700000	121.96547323010392	8351.683644287103	5577	0.014603698897710685	38	flank
58800000	93.15821459442176	6380.34419736597	4651	0.014600813328045961	38	flank
58900000	92.08491166789126	5473.655545788128	3695	0.01682329311692783	38	flank
59000000	128.09365458140712	7796.430295159149	4434	0.016429782571254596	38	flank
59100000	91.25677580571356	6083.861031558108	3925	0.014999812673620888	38	flank
59200000	176.33698564779792	11525.379917173408	4968	0.01529988485542648	38	flank
59300000	104.51732213679664	7010.955590744546	5264	0.014907714188744014	38	flank
59400000	63.84392082472641	4326.910807050729	3304	0.014755081320532961	38	flank
59500000	135.38446126136202	7376.372190387232	3925	0.018353800183482177	38	flank
59600000	85.95733562379098	6294.160922543647	4380	0.01365667905247221	38	flank
59700000	90.03555958339807	6577.508380696571	3794	0.013688399067286802	38	flank
59800000	86.29121150157715	5157.9154497330965	3329	0.016729861577324305	38	flank
59900000	21.723317819429568	1444.117268756562	2024	0.015042627277862373	38	flank
60000000	55.03238180674544	3344.511079140047	2574	0.016454537151928218	38	flank
60100000	118.1451462272398	7409.784187560978	4291	0.015944478710402055	38	flank
60200000	131.86006225533083	9830.556229267171	5108	0.01341328600133143	38	flank
60300000	78.87958514265794	5596.344696812134	4237	0.014094840367425974	38	flank
60400000	69.41149107799978	4915.342061609108	4268	0.01412139586787515	38	flank
60500000	87.8600380977638	6045.544008782811	5010	0.014533024318427424	38	flank
60600000	106.43756159651106	7956.782041376268	5398	0.013376960816951167	38	flank
60700000	113.99472574111518	7634.831349363604	4957	0.01493087673123482	38	flank
60800000	83.21240267239139	6628.617092408546	4919	0.012553508750368274	38	flank
60900000	129.67678730131533	6858.772504708539	5085	0.018906704838554184	38	flank
61000000	117.27872058379478	7377.30286640108	5372	0.015897235440600482	38	flank
61100000	129.02821867198514	8058.463072797152	4823	0.016011517023332155	38	flank
61200000	105.87049029360601	5386.277727359852	3225	0.019655594392363366	38	flank
61300000	35.036403335863184	2177.8915959633237	2602	0.0160873036108879	38	flank
61400000	144.0107238824028	9053.410908068949	5564	0.01590679196434702	38	flank
61500000	230.11740817857282	31554.403750031805	13947	0.007292719266747066	38	block
61600000	177.54015705725607	21284.04009350613	11152	0.008341468831917135	38	block
61700000	179.5153538708172	27488.180009927913	18268	0.006530638034456322	38	block
61800000	193.34617968462928	26520.59424658941	13898	0.0072904165678525056	38	block
62200000	51.03223250269757	6012.1467762269485	3066	0.008488188063619421	38	block
62300000	150.24748018833495	28488.14265404165	14738	0.005274035658025573	38	block
62400000	161.6772446607507	19067.47076227204	10084	0.008479218176154452	38	block
62500000	62.18550702389772	14527.811739252744	10483	0.004280445544037337	38	block
62600000	185.65607521238226	25605.726945558352	14779	0.007250568421943855	38	block
62700000	204.79419017985748	31229.276079340645	16827	0.006557762967657667	38	block
62800000	146.0575727360536	27346.467806498495	15524	0.005341003224604573	38	block
62900000	105.5847628401051	27193.37730244765	18020	0.0038827381264849923	38	block
63000000	141.18799035614984	20955.704838158097	13342	0.006737448892630975	38	block
63100000	134.63122214267997	34380.620032733066	22385	0.0039159044256473685	38	block
63200000	225.00715220503662	29477.351859157494	17679	0.007633221372127274	38	block
63300000	159.2415762565722	22796.96917193449	12502	0.006985208211476446	38	block
63400000	137.51987091680786	29434.48510269675	18979	0.004672066470230473	38	block
63500000	143.47266089433822	22435.54983727757	12561	0.006394880532678215	38	block
63600000	158.5769085546225	18842.731792641058	11905	0.00841581307316352	38	block
63700000	182.3515062783294	26229.241120555118	15435	0.0069522219663239	38	block
63800000	157.3378549496578	25033.42331215941	14718	0.006285111428337272	38	block
63900000	186.94222722159614	29806.169486208313	16354	0.006271930625238397	38	block
64000000	150.54788108909378	29646.319397872674	14848	0.0050781305789985055	38	block
64100000	0.3382919719482885	78.47667956984964	109	0.004310732485147838	38	block
64200000	85.25200271197802	14289.046368355092	9669	0.005966248587504021	38	block
64300000	193.5358245967165	20989.14322462192	12766	0.009220758681072971	38	block
64400000	152.7575511434404	20047.477692980647	13703	0.007619789056900978	38	block
64500000	187.3997007900428	22335.233648489335	11994	0.00839031745713203	38	block
64600000	170.87513827351458	17822.116052686983	9476	0.009587814251032906	38	block
64700000	129.2361427828664	15688.427083896166	10747	0.008237673674470817	38	block
64800000	175.3596555319759	24443.950042970708	13124	0.007173949186760169	38	block
64900000	199.2814140530315	27252.60817495412	14468	0.007312379526161335	38	block
65000000	157.75452606363794	23732.17293314442	14827	0.0066472853753445195	38	block
65100000	129.24962463429148	17689.554146258663	11479	0.007306550722852885	38	block
65200000	186.94065708483916	22541.976223588255	12312	0.00829300214101112	38	block
65300000	225.0566233906434	30905.56354305617	17699	0.0072820747331497505	38	block
65400000	145.9674298788615	29394.608446033955	18999	0.004965789224471063	38	block
65500000	202.04156042538114	31329.510099162268	18767	0.0064489217924535505	38	block
65600000	139.75120036239548	25648.83571660694	14583	0.005448637197668598	38	block
65700000	99.68742418182687	18168.375206510864	11329	0.005486865118577177	38	block
65800000	81.99232759182932	18813.354226090203	11764	0.004358198256753335	38	block
65900000	155.85902485609668	32151.289712948867	19757	0.004847675668616328	38	block
66000000	207.94212998665037	26453.65380194518	15545	0.00786062037189585	38	block
66100000	132.10590121107526	23008.274689023245	11809	0.005741669160186973	38	block
66200000	124.16318358643356	22104.779336599175	15825	0.005617028864923114	38	block
66300000	199.59532718651968	22815.497173368174	10069	0.008748234836604883	38	block
66400000	170.03273936320122	31153.06913944178	16727	0.005457977145113092	38	block
66500000	143.80838121585006	24244.778701852872	15152	0.005931519647356473	38	block
66600000	160.37214847914635	26165.377662103667	16070	0.006129173847600127	38	block
66700000	167.37587173795228	22787.50318227924	14579	0.0073450728848657955	38	block
66800000	170.09575248427373	22133.409828979435	12716	0.007685022497598455	38	block
66900000	232.25855739045224	33144.69748863018	20168	0.00700741219527272	38	block
67000000	116.66736194098108	28455.185735844654	18227	0.004100038672178358	38	block
67100000	196.21011260044145	27671.08054122278	18222	0.007090800531194976	38	block
67200000	117.68181182025003	17265.531366127525	8862	0.006815997105720402	38	block
67300000	167.70071071712815	25474.00180705614	13152	0.006583210285816816	38	block
67400000	120.46393296893798	18013.115552843577	10460	0.006687567878834895	38	block
67500000	152.82543269054167	25645.727859615792	14873	0.005959099056462935	38	block
67600000	142.13200333642533	26342.432170958127	18749	0.005395553546992608	38	block
67700000	150.45108734239471	25530.466888094565	16674	0.005893001800627213	38	block
67800000	88.85337271984339	13970.467837741026	7760	0.0063600857001944655	38	block
67900000	89.29131677272855	9648.43926112105	6446	0.009254482964154952	38	block
68000000	93.7626238709435	7042.148070109496	5432	0.013314491961468458	38	flank
68100000	73.51508113452459	5405.8494141113615	4356	0.013599172951917926	38	flank
68200000	87.46895332954931	7074.48919560258	4933	0.012363995606060009	38	flank
68300000	78.03853897310033	6973.969109816865	5155	0.011189974854240444	38	flank
68400000	89.74953622009922	6555.085213929539	5616	0.013691589550869862	38	flank
68500000	81.4037249502053	5816.859844691687	4889	0.013994444962343764	38	flank
68600000	120.55161539927148	6780.018457255426	4667	0.017780425843865796	38	flank
68700000	49.126891255485226	3239.6680415448395	2963	0.015164174423271778	38	flank
68800000	122.20090941080743	7478.123310265466	5773	0.016341119869347196	38	flank
68900000	86.30314663713838	6198.869948627143	5025	0.01392239994585656	38	flank
69000000	103.9507811658687	7549.103611453873	5544	0.013769950250536957	38	flank
69100000	108.3383845539643	6977.385028290284	5758	0.015527075561216548	38	flank
69200000	108.5636630178523	6708.1030330448675	6165	0.016183958785822985	38	flank
69300000	108.43836405264561	7326.887370675273	5922	0.014800058819882137	38	flank
69400000	163.96102523906828	9403.303278682619	7190	0.017436534840981843	38	flank
69500000	109.50789619796703	7573.556450499346	6779	0.01445924341010845	38	flank
69600000	80.89310538640122	5028.275228363345	5594	0.016087644711670075	38	flank
69700000	101.85830505937956	7099.007838503096	6125	0.014348245188141321	38	flank
69800000	96.04586072533758	6690.592639377508	4716	0.014355359218861915	38	flank
69900000	70.07156701676419	4976.0861665892	6090	0.014081662710594484	38	flank
70000000	87.31078369238128	6118.881777071223	7326	0.014269075114272304	38	flank
70100000	75.3297339774276	4510.374118593145	5853	0.01670143806184399	38	flank
70200000	99.13387137665083	7929.4849788679885	6785	0.012501930660167939	38	flank
70300000	20.840032778969668	1972.537033224792	1039	0.010565090757712899	38	flank
70400000	77.23877196855807	4904.233999315891	4041	0.01574940591728135	38	flank
70500000	65.05937764201835	4301.850586973511	4575	0.015123579103148186	38	flank
70600000	95.82753348655464	6062.430685822846	5817	0.015806784184873215	38	flank
70700000	90.34325468451419	5396.959272277568	5011	0.016739658412576547	38	flank
70800000	70.55187782030978	4362.360828215778	4076	0.0161728661609053	38	flank
70900000	37.95084391941586	2527.4125146133815	3134	0.015015690434381347	38	flank
71000000	0.498654416295951	117.78162094073286	107	0.004233720102620013	38	flank
71200000	0.005546146804202613	1.5193265681775383	2	0.0036503980910801317	38	flank
71300000	0.004340284996824299	2.4799601397832163	16	0.0017501430475425712	38	flank
71400000	0.10142720045135002	6.016555788774463	20	0.016858017113477168	38	flank
71500000	0.10009530460951033	12.028102203586807	15	0.00832178700474142	38	flank
71600000	0.17967028135102184	10.967482710127953	15	0.01638208931800775	38	flank
71700000	0.003441732343741296	0.5590507644260179	3	0.006156386079312407	38	flank
